index,DATE,Months,CUSTOMER,Style,SKU,Size,PCS,RATE,GROSS AMT
812,07-09-21,Jul-21,COTTON CLOSET LTD,SET273,SET273-KR-NP-XS,XS,1.00,681.25,620.00
813,07-09-21,Jul-21,COTTON CLOSET LTD,SET273,SET273-KR-NP-S,S,1.00,681.25,620.00
814,07-09-21,Jul-21,COTTON CLOSET LTD,SET273,SET273-KR-NP-L,L,1.00,681.25,620.00
815,07-09-21,Jul-21,COTTON CLOSET LTD,SET273,SET273-KR-NP-XL,XL,1.00,681.25,620.00
816,07-09-21,Jul-21,COTTON CLOSET LTD,SET273,SET273-KR-NP-XXL,XXL,1.00,681.25,620.00
817,07-09-21,Jul-21,COTTON CLOSET LTD,SET273,SET273-KR-NP-XXXL,XXXL,1.00,681.25,620.00
818,07-09-21,Jul-21,COTTON CLOSET LTD,SET164,SET164-KR-NP-XS,XS,1.00,638.89,581.00
819,07-09-21,Jul-21,COTTON CLOSET LTD,SET164,SET164-KR-NP-S,S,1.00,638.89,581.00
820,07-09-21,Jul-21,COTTON CLOSET LTD,SET164,SET164-KR-NP-XL,XL,1.00,638.89,581.00
821,07-09-21,Jul-21,COTTON CLOSET LTD,SET164,SET164-KR-NP-XXL,XXL,1.00,638.89,581.00
822,07-09-21,Jul-21,COTTON CLOSET LTD,SET164,SET164-KR-NP-XXXL,XXXL,1.00,638.89,581.00
823,07-09-21,Jul-21,COTTON CLOSET LTD,SET038,SET038-KR-PP-XS,XS,1.00,768.75,700.00
824,07-09-21,Jul-21,COTTON CLOSET LTD,SET038,SET038-KR-PP-S,S,1.00,768.75,700.00
825,07-09-21,Jul-21,COTTON CLOSET LTD,SET038,SET038-KR-PP-M,M,1.00,768.75,700.00
826,07-09-21,Jul-21,COTTON CLOSET LTD,SET038,SET038-KR-PP-XL,XL,1.00,768.75,700.00
827,07-09-21,Jul-21,COTTON CLOSET LTD,SET038,SET038-KR-PP-XXL,XXL,1.00,768.75,700.00
828,07-09-21,Jul-21,COTTON CLOSET LTD,SET038,SET038-KR-PP-XXXL,XXXL,1.00,768.75,700.00
829,07-09-21,Jul-21,COTTON CLOSET LTD,SET251,SET251-KR-PP-XS,XS,1.00,806.25,734.00
830,07-09-21,Jul-21,COTTON CLOSET LTD,SET251,SET251-KR-PP-S,S,1.00,806.25,734.00
831,07-09-21,Jul-21,COTTON CLOSET LTD,SET251,SET251-KR-PP-M,M,1.00,806.25,734.00
832,07-09-21,Jul-21,COTTON CLOSET LTD,SET251,SET251-KR-PP-L,L,1.00,806.25,734.00
833,07-09-21,Jul-21,COTTON CLOSET LTD,SET251,SET251-KR-PP-XL,XL,1.00,806.25,734.00
834,07-09-21,Jul-21,COTTON CLOSET LTD,SET251,SET251-KR-PP-XXL,XXL,1.00,806.25,734.00
835,07-09-21,Jul-21,COTTON CLOSET LTD,SET251,SET251-KR-PP-XXXL,XXXL,1.00,806.25,734.00
836,07-09-21,Jul-21,COTTON CLOSET LTD,SET205,SET205-KR-DPT-XS,XS,1.00,825.31,751.00
837,07-09-21,Jul-21,COTTON CLOSET LTD,SET205,SET205-KR-DPT-S,S,1.00,825.31,751.00
838,07-09-21,Jul-21,COTTON CLOSET LTD,SET205,SET205-KR-DPT-M,M,1.00,825.31,751.00
839,07-09-21,Jul-21,COTTON CLOSET LTD,SET205,SET205-KR-DPT-XL,XL,1.00,825.31,751.00
840,07-09-21,Jul-21,COTTON CLOSET LTD,SET205,SET205-KR-DPT-XXL,XXL,1.00,825.31,751.00
841,07-09-21,Jul-21,COTTON CLOSET LTD,SET205,SET205-KR-DPT-XXXL,XXXL,1.00,825.31,751.00
842,07-09-21,Jul-21,COTTON CLOSET LTD,J0134,J0134-SET-XS,XS,1.00,843.13,767.00
843,07-09-21,Jul-21,COTTON CLOSET LTD,J0134,J0134-SET-S,S,1.00,843.13,767.00
844,07-09-21,Jul-21,COTTON CLOSET LTD,J0134,J0134-SET-M,M,1.00,843.13,767.00
845,07-09-21,Jul-21,COTTON CLOSET LTD,J0134,J0134-SET-L,L,1.00,843.13,767.00
846,07-09-21,Jul-21,COTTON CLOSET LTD,J0134,J0134-SET-XL,XL,1.00,843.13,767.00
847,07-09-21,Jul-21,COTTON CLOSET LTD,J0134,J0134-SET-XXL,XXL,1.00,843.13,767.00
848,07-09-21,Jul-21,COTTON CLOSET LTD,J0134,J0134-SET-XXXL,XXXL,1.00,843.13,767.00
849,07-09-21,Jul-21,COTTON CLOSET LTD,SET197,SET197-KR-NP-XS,XS,1.00,868.75,791.00
850,07-09-21,Jul-21,COTTON CLOSET LTD,SET197,SET197-KR-NP-L,L,1.00,868.75,791.00
851,07-09-21,Jul-21,COTTON CLOSET LTD,SET197,SET197-KR-NP-XL,XL,1.00,868.75,791.00
852,07-09-21,Jul-21,COTTON CLOSET LTD,SET197,SET197-KR-NP-XXL,XXL,1.00,868.75,791.00
853,07-09-21,Jul-21,COTTON CLOSET LTD,SET197,SET197-KR-NP-XXXL,XXXL,1.00,868.75,791.00
854,07-09-21,Jul-21,COTTON CLOSET LTD,SET270,SET270-KR-PP-S,S,1.00,868.75,791.00
855,07-09-21,Jul-21,COTTON CLOSET LTD,SET270,SET270-KR-PP-M,M,1.00,868.75,791.00
856,07-09-21,Jul-21,COTTON CLOSET LTD,SET270,SET270-KR-PP-L,L,1.00,868.75,791.00
857,07-09-21,Jul-21,COTTON CLOSET LTD,SET270,SET270-KR-PP-XL,XL,1.00,868.75,791.00
858,07-09-21,Jul-21,COTTON CLOSET LTD,SET270,SET270-KR-PP-XXL,XXL,1.00,868.75,791.00
859,07-09-21,Jul-21,COTTON CLOSET LTD,SET098,SET098-KR-PP-XS,XS,1.00,868.75,791.00
860,07-09-21,Jul-21,COTTON CLOSET LTD,SET098,SET098-KR-PP-S,S,1.00,868.75,791.00
861,07-09-21,Jul-21,COTTON CLOSET LTD,SET098,SET098-KR-PP-M,M,1.00,868.75,791.00
862,07-09-21,Jul-21,COTTON CLOSET LTD,SET098,SET098-KR-PP-L,L,1.00,868.75,791.00
863,07-09-21,Jul-21,COTTON CLOSET LTD,SET098,SET098-KR-PP-XL,XL,1.00,868.75,791.00
864,07-09-21,Jul-21,COTTON CLOSET LTD,SET098,SET098-KR-PP-XXL,XXL,1.00,868.75,791.00
865,07-09-21,Jul-21,COTTON CLOSET LTD,SET098,SET098-KR-PP-XXXL,XXXL,1.00,868.75,791.00
866,07-09-21,Jul-21,COTTON CLOSET LTD,SET183,SET183-KR-DH-XS,XS,1.00,868.75,791.00
867,07-09-21,Jul-21,COTTON CLOSET LTD,SET183,SET183-KR-DH-S,S,1.00,868.75,791.00
868,07-09-21,Jul-21,COTTON CLOSET LTD,SET183,SET183-KR-DH-L,L,1.00,868.75,791.00
869,07-09-21,Jul-21,COTTON CLOSET LTD,SET183,SET183-KR-DH-XL,XL,1.00,868.75,791.00
870,07-09-21,Jul-21,COTTON CLOSET LTD,SET183,SET183-KR-DH-XXL,XXL,1.00,868.75,791.00
871,07-09-21,Jul-21,COTTON CLOSET LTD,SET183,SET183-KR-DH-XXXL,XXXL,1.00,868.75,791.00
872,07-09-21,Jul-21,COTTON CLOSET LTD,J0137,J0137-SET-XS,XS,1.00,893.06,813.00
873,07-09-21,Jul-21,COTTON CLOSET LTD,J0137,J0137-SET-S,S,1.00,893.06,813.00
874,07-09-21,Jul-21,COTTON CLOSET LTD,J0137,J0137-SET-M,M,1.00,893.06,813.00
875,07-09-21,Jul-21,COTTON CLOSET LTD,J0137,J0137-SET-L,L,1.00,893.06,813.00
876,07-09-21,Jul-21,COTTON CLOSET LTD,J0137,J0137-SET-XL,XL,1.00,893.06,813.00
877,07-09-21,Jul-21,COTTON CLOSET LTD,J0137,J0137-SET-XXL,XXL,1.00,893.06,813.00
878,07-09-21,Jul-21,COTTON CLOSET LTD,J0137,J0137-SET-XXXL,XXXL,1.00,893.06,813.00
879,07-09-21,Jul-21,COTTON CLOSET LTD,J0009,J0009-SKD-XS,XS,1.00,1064.94,969.00
880,07-09-21,Jul-21,COTTON CLOSET LTD,J0009,J0009-SKD-S,S,1.00,1064.94,969.00
881,07-09-21,Jul-21,COTTON CLOSET LTD,J0009,J0009-SKD-L,L,1.00,1064.94,969.00
882,07-09-21,Jul-21,COTTON CLOSET LTD,J0009,J0009-SKD-XL,XL,1.00,1064.94,969.00
883,07-09-21,Jul-21,COTTON CLOSET LTD,J0009,J0009-SKD-XXL,XXL,1.00,1064.94,969.00
884,07-09-21,Jul-21,COTTON CLOSET LTD,J0009,J0009-SKD-XXXL,XXXL,1.00,1064.94,969.00
885,07-09-21,Jul-21,COTTON CLOSET LTD,J0246,J0246-SKD-XS,XS,1.00,1305.56,1188.00
886,07-09-21,Jul-21,COTTON CLOSET LTD,J0246,J0246-SKD-S,S,1.00,1305.56,1188.00
887,07-09-21,Jul-21,COTTON CLOSET LTD,J0246,J0246-SKD-M,M,1.00,1305.56,1188.00
888,07-09-21,Jul-21,COTTON CLOSET LTD,J0246,J0246-SKD-L,L,1.00,1305.56,1188.00
889,07-09-21,Jul-21,COTTON CLOSET LTD,J0246,J0246-SKD-XL,XL,1.00,1305.56,1188.00
890,07-09-21,Jul-21,COTTON CLOSET LTD,J0246,J0246-SKD-XXL,XXL,1.00,1305.56,1188.00
891,07-09-21,Jul-21,COTTON CLOSET LTD,J0246,J0246-SKD-XXXL,XXXL,1.00,1305.56,1188.00
892,07-09-21,Jul-21,COTTON CLOSET LTD,SET083,SET083-KR-PP-XS,XS,1.00,931.25,847.00
893,07-09-21,Jul-21,COTTON CLOSET LTD,SET083,SET083-KR-PP-S,S,1.00,931.25,847.00
894,07-09-21,Jul-21,COTTON CLOSET LTD,SET083,SET083-KR-PP-M,M,1.00,931.25,847.00
895,07-09-21,Jul-21,COTTON CLOSET LTD,SET083,SET083-KR-PP-XXXL,XXXL,1.00,931.25,847.00
896,07-09-21,Jul-21,COTTON CLOSET LTD,J0148,J0148-SET-XS,XS,1.00,927.44,844.00
897,07-09-21,Jul-21,COTTON CLOSET LTD,J0148,J0148-SET-S,S,1.00,927.44,844.00
898,07-09-21,Jul-21,COTTON CLOSET LTD,J0148,J0148-SET-M,M,1.00,927.44,844.00
899,07-09-21,Jul-21,COTTON CLOSET LTD,J0148,J0148-SET-L,L,1.00,927.44,844.00
900,07-09-21,Jul-21,COTTON CLOSET LTD,J0148,J0148-SET-XL,XL,1.00,927.44,844.00
901,07-09-21,Jul-21,COTTON CLOSET LTD,J0148,J0148-SET-XXL,XXL,1.00,927.44,844.00
902,07-09-21,Jul-21,COTTON CLOSET LTD,J0148,J0148-SET-XXXL,XXXL,1.00,927.44,844.00
903,07-09-21,Jul-21,COTTON CLOSET LTD,SET110,SET110-KR-PP-XS,XS,1.00,931.25,847.00
904,07-09-21,Jul-21,COTTON CLOSET LTD,SET110,SET110-KR-PP-S,S,1.00,931.25,847.00
905,07-09-21,Jul-21,COTTON CLOSET LTD,SET110,SET110-KR-PP-M,M,1.00,931.25,847.00
906,07-09-21,Jul-21,COTTON CLOSET LTD,SET110,SET110-KR-PP-L,L,1.00,931.25,847.00
907,07-09-21,Jul-21,COTTON CLOSET LTD,SET110,SET110-KR-PP-XL,XL,1.00,931.25,847.00
908,07-09-21,Jul-21,COTTON CLOSET LTD,SET110,SET110-KR-PP-XXL,XXL,1.00,931.25,847.00
909,07-09-21,Jul-21,COTTON CLOSET LTD,SET110,SET110-KR-PP-XXXL,XXXL,1.00,931.25,847.00
910,07-09-21,Jul-21,COTTON CLOSET LTD,J0147,J0147-SET-XS,XS,1.00,1030.56,938.00
911,07-09-21,Jul-21,COTTON CLOSET LTD,J0147,J0147-SET-S,S,1.00,1030.56,938.00
912,07-09-21,Jul-21,COTTON CLOSET LTD,J0147,J0147-SET-M,M,1.00,1030.56,938.00
913,07-09-21,Jul-21,COTTON CLOSET LTD,J0147,J0147-SET-L,L,1.00,1030.56,938.00
914,07-09-21,Jul-21,COTTON CLOSET LTD,J0147,J0147-SET-XL,XL,1.00,1030.56,938.00
915,07-09-21,Jul-21,COTTON CLOSET LTD,J0147,J0147-SET-XXL,XXL,1.00,1030.56,938.00
916,07-09-21,Jul-21,COTTON CLOSET LTD,J0147,J0147-SET-XXXL,XXXL,1.00,1030.56,938.00
917,07-09-21,Jul-21,COTTON CLOSET LTD,J0186,J0186-SET-XS,XS,1.00,1374.31,1251.00
918,07-09-21,Jul-21,COTTON CLOSET LTD,J0186,J0186-SET-S,S,1.00,1374.31,1251.00
919,07-09-21,Jul-21,COTTON CLOSET LTD,J0186,J0186-SET-M,M,1.00,1374.31,1251.00
920,07-09-21,Jul-21,COTTON CLOSET LTD,J0186,J0186-SET-L,L,1.00,1374.31,1251.00
921,07-09-21,Jul-21,COTTON CLOSET LTD,J0186,J0186-SET-XL,XL,1.00,1374.31,1251.00
922,07-09-21,Jul-21,COTTON CLOSET LTD,J0186,J0186-SET-XXL,XXL,1.00,1374.31,1251.00
923,07-09-21,Jul-21,COTTON CLOSET LTD,J0186,J0186-SET-XXXL,XXXL,1.00,1374.31,1251.00
924,07-09-21,Jul-21,COTTON CLOSET LTD,J0178,J0178-TP-XS,XS,1.00,343.13,312.00
925,07-09-21,Jul-21,COTTON CLOSET LTD,J0178,J0178-TP-S,S,1.00,343.13,312.00
926,07-09-21,Jul-21,COTTON CLOSET LTD,J0178,J0178-TP-L,L,1.00,343.13,312.00
927,07-09-21,Jul-21,COTTON CLOSET LTD,J0178,J0178-TP-XL,XL,1.00,343.13,312.00
928,07-09-21,Jul-21,COTTON CLOSET LTD,J0178,J0178-TP-XXL,XXL,1.00,343.13,312.00
929,07-09-21,Jul-21,COTTON CLOSET LTD,J0178,J0178-TP-XXXL,XXXL,1.00,343.13,312.00
930,07-09-21,Jul-21,COTTON CLOSET LTD,J0121,J0121-TP-XS,XS,1.00,343.13,312.00
931,07-09-21,Jul-21,COTTON CLOSET LTD,J0121,J0121-TP-S,S,1.00,343.13,312.00
932,07-09-21,Jul-21,COTTON CLOSET LTD,J0121,J0121-TP-M,M,1.00,343.13,312.00
933,07-09-21,Jul-21,COTTON CLOSET LTD,J0121,J0121-TP-L,L,1.00,343.13,312.00
934,07-09-21,Jul-21,COTTON CLOSET LTD,J0121,J0121-TP-XL,XL,1.00,343.13,312.00
935,07-09-21,Jul-21,COTTON CLOSET LTD,J0121,J0121-TP-XXL,XXL,1.00,343.13,312.00
936,07-09-21,Jul-21,COTTON CLOSET LTD,J0121,J0121-TP-XXXL,XXXL,1.00,343.13,312.00
937,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3713,JNE3713-TP-XS,XS,1.00,387.50,353.00
938,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3713,JNE3713-TP-S,S,1.00,387.50,353.00
939,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3713,JNE3713-TP-M,M,1.00,387.50,353.00
940,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3713,JNE3713-TP-L,L,1.00,387.50,353.00
941,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3713,JNE3713-TP-XL,XL,1.00,387.50,353.00
942,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3713,JNE3713-TP-XXL,XXL,1.00,387.50,353.00
943,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3651,JNE3651-TP-XS,XS,1.00,431.25,392.00
944,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3651,JNE3651-TP-S,S,1.00,431.25,392.00
945,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3651,JNE3651-TP-M,M,1.00,431.25,392.00
946,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3651,JNE3651-TP-L,L,1.00,431.25,392.00
947,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3651,JNE3651-TP-XL,XL,1.00,431.25,392.00
948,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3651,JNE3651-TP-XXL,XXL,1.00,431.25,392.00
949,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3656,JNE3656-TP-XS,XS,1.00,431.25,392.00
950,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3656,JNE3656-TP-S,S,1.00,431.25,392.00
951,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3656,JNE3656-TP-M,M,1.00,431.25,392.00
952,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3656,JNE3656-TP-L,L,1.00,431.25,392.00
953,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3656,JNE3656-TP-XL,XL,1.00,431.25,392.00
954,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3656,JNE3656-TP-XXL,XXL,1.00,431.25,392.00
955,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3712,JNE3712-TP-XS,XS,1.00,431.25,392.00
956,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3712,JNE3712-TP-S,S,1.00,431.25,392.00
957,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3712,JNE3712-TP-M,M,1.00,431.25,392.00
958,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3712,JNE3712-TP-L,L,1.00,431.25,392.00
959,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3712,JNE3712-TP-XL,XL,1.00,431.25,392.00
960,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3712,JNE3712-TP-XXL,XXL,1.00,431.25,392.00
961,07-09-21,Jul-21,COTTON CLOSET LTD,J0176,J0176-TP-XS,XS,1.00,436.88,398.00
962,07-09-21,Jul-21,COTTON CLOSET LTD,J0176,J0176-TP-S,S,1.00,436.88,398.00
963,07-09-21,Jul-21,COTTON CLOSET LTD,J0176,J0176-TP-M,M,1.00,436.88,398.00
964,07-09-21,Jul-21,COTTON CLOSET LTD,J0176,J0176-TP-L,L,1.00,436.88,398.00
965,07-09-21,Jul-21,COTTON CLOSET LTD,J0176,J0176-TP-XL,XL,1.00,436.88,398.00
966,07-09-21,Jul-21,COTTON CLOSET LTD,J0176,J0176-TP-XXL,XXL,1.00,436.88,398.00
967,07-09-21,Jul-21,COTTON CLOSET LTD,J0176,J0176-TP-XXXL,XXXL,1.00,436.88,398.00
968,07-09-21,Jul-21,COTTON CLOSET LTD,J0189,J0189-TP-XS,XS,1.00,436.88,398.00
969,07-09-21,Jul-21,COTTON CLOSET LTD,J0189,J0189-TP-S,S,1.00,436.88,398.00
970,07-09-21,Jul-21,COTTON CLOSET LTD,J0189,J0189-TP-M,M,1.00,436.88,398.00
971,07-09-21,Jul-21,COTTON CLOSET LTD,J0189,J0189-TP-L,L,1.00,436.88,398.00
972,07-09-21,Jul-21,COTTON CLOSET LTD,J0189,J0189-TP-XL,XL,1.00,436.88,398.00
973,07-09-21,Jul-21,COTTON CLOSET LTD,J0189,J0189-TP-XXL,XXL,1.00,436.88,398.00
974,07-09-21,Jul-21,COTTON CLOSET LTD,J0189,J0189-TP-XXXL,XXXL,1.00,436.88,398.00
975,07-09-21,Jul-21,COTTON CLOSET LTD,J0117,J0117-TP-XS,XS,1.00,446.19,406.00
976,07-09-21,Jul-21,COTTON CLOSET LTD,J0117,J0117-TP-S,S,1.00,446.19,406.00
977,07-09-21,Jul-21,COTTON CLOSET LTD,J0117,J0117-TP-M,M,1.00,446.19,406.00
978,07-09-21,Jul-21,COTTON CLOSET LTD,J0117,J0117-TP-L,L,1.00,446.19,406.00
979,07-09-21,Jul-21,COTTON CLOSET LTD,J0117,J0117-TP-XL,XL,1.00,446.19,406.00
980,07-09-21,Jul-21,COTTON CLOSET LTD,J0117,J0117-TP-XXL,XXL,1.00,446.19,406.00
981,07-09-21,Jul-21,COTTON CLOSET LTD,J0117,J0117-TP-XXXL,XXXL,1.00,446.19,406.00
982,07-09-21,Jul-21,COTTON CLOSET LTD,J0118,J0118-TP-XS,XS,1.00,446.19,406.00
983,07-09-21,Jul-21,COTTON CLOSET LTD,J0118,J0118-TP-S,S,1.00,446.19,406.00
984,07-09-21,Jul-21,COTTON CLOSET LTD,J0118,J0118-TP-M,M,1.00,446.19,406.00
985,07-09-21,Jul-21,COTTON CLOSET LTD,J0118,J0118-TP-L,L,1.00,446.19,406.00
986,07-09-21,Jul-21,COTTON CLOSET LTD,J0118,J0118-TP-XL,XL,1.00,446.19,406.00
987,07-09-21,Jul-21,COTTON CLOSET LTD,J0118,J0118-TP-XXL,XXL,1.00,446.19,406.00
988,07-09-21,Jul-21,COTTON CLOSET LTD,J0118,J0118-TP-XXXL,XXXL,1.00,446.19,406.00
989,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3672,JNE3672-TU-XS,XS,1.00,450.00,410.00
990,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3672,JNE3672-TU-S,S,1.00,450.00,410.00
991,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3672,JNE3672-TU-M,M,1.00,450.00,410.00
992,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3672,JNE3672-TU-L,L,1.00,450.00,410.00
993,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3672,JNE3672-TU-XL,XL,1.00,450.00,410.00
994,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3672,JNE3672-TU-XXL,XXL,1.00,450.00,410.00
995,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3672,JNE3672-TU-XXXL,XXXL,1.00,450.00,410.00
996,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3674,JNE3674-TU-XS,XS,1.00,450.00,410.00
997,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3674,JNE3674-TU-S,S,1.00,450.00,410.00
998,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3674,JNE3674-TU-M,M,1.00,450.00,410.00
999,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3674,JNE3674-TU-L,L,1.00,450.00,410.00
1000,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3674,JNE3674-TU-XL,XL,1.00,450.00,410.00
1001,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3674,JNE3674-TU-XXL,XXL,1.00,450.00,410.00
1002,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3674,JNE3674-TU-XXXL,XXXL,1.00,450.00,410.00
1003,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3664,JNE3664-TP-XS,XS,1.00,531.25,483.00
1004,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3664,JNE3664-TP-S,S,1.00,531.25,483.00
1005,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3664,JNE3664-TP-M,M,1.00,531.25,483.00
1006,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3664,JNE3664-TP-L,L,1.00,531.25,483.00
1007,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3664,JNE3664-TP-XL,XL,1.00,531.25,483.00
1008,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3664,JNE3664-TP-XXL,XXL,1.00,531.25,483.00
1009,07-09-21,Jul-21,COTTON CLOSET LTD,J0098,J0098-TP-XS,XS,1.00,549.31,500.00
1010,07-09-21,Jul-21,COTTON CLOSET LTD,J0098,J0098-TP-S,S,1.00,549.31,500.00
1011,07-09-21,Jul-21,COTTON CLOSET LTD,J0098,J0098-TP-M,M,1.00,549.31,500.00
1012,07-09-21,Jul-21,COTTON CLOSET LTD,J0098,J0098-TP-L,L,1.00,549.31,500.00
1013,07-09-21,Jul-21,COTTON CLOSET LTD,J0098,J0098-TP-XL,XL,1.00,549.31,500.00
1014,07-09-21,Jul-21,COTTON CLOSET LTD,J0098,J0098-TP-XXL,XXL,1.00,549.31,500.00
1015,07-09-21,Jul-21,COTTON CLOSET LTD,J0098,J0098-TP-XXXL,XXXL,1.00,549.31,500.00
1016,07-09-21,Jul-21,COTTON CLOSET LTD,J0114,J0114-TP-XS,XS,1.00,549.31,500.00
1017,07-09-21,Jul-21,COTTON CLOSET LTD,J0114,J0114-TP-S,S,1.00,549.31,500.00
1018,07-09-21,Jul-21,COTTON CLOSET LTD,J0114,J0114-TP-M,M,1.00,549.31,500.00
1019,07-09-21,Jul-21,COTTON CLOSET LTD,J0114,J0114-TP-L,L,1.00,549.31,500.00
1020,07-09-21,Jul-21,COTTON CLOSET LTD,J0114,J0114-TP-XL,XL,1.00,549.31,500.00
1021,07-09-21,Jul-21,COTTON CLOSET LTD,J0114,J0114-TP-XXL,XXL,1.00,549.31,500.00
1022,07-09-21,Jul-21,COTTON CLOSET LTD,J0114,J0114-TP-XXXL,XXXL,1.00,549.31,500.00
1023,07-09-21,Jul-21,COTTON CLOSET LTD,J0080,J0080-TP-XS,XS,1.00,686.81,625.00
1024,07-09-21,Jul-21,COTTON CLOSET LTD,J0080,J0080-TP-S,S,1.00,686.81,625.00
1025,07-09-21,Jul-21,COTTON CLOSET LTD,J0080,J0080-TP-M,M,1.00,686.81,625.00
1026,07-09-21,Jul-21,COTTON CLOSET LTD,J0080,J0080-TP-L,L,1.00,686.81,625.00
1027,07-09-21,Jul-21,COTTON CLOSET LTD,J0080,J0080-TP-XL,XL,1.00,686.81,625.00
1028,07-09-21,Jul-21,COTTON CLOSET LTD,J0080,J0080-TP-XXL,XXL,1.00,686.81,625.00
1029,07-09-21,Jul-21,COTTON CLOSET LTD,J0080,J0080-TP-XXXL,XXXL,1.00,686.81,625.00
1030,07-09-21,Jul-21,COTTON CLOSET LTD,J0084,J0084-TP-XS,XS,1.00,858.69,781.00
1031,07-09-21,Jul-21,COTTON CLOSET LTD,J0084,J0084-TP-S,S,1.00,858.69,781.00
1032,07-09-21,Jul-21,COTTON CLOSET LTD,J0084,J0084-TP-M,M,1.00,858.69,781.00
1033,07-09-21,Jul-21,COTTON CLOSET LTD,J0084,J0084-TP-L,L,1.00,858.69,781.00
1034,07-09-21,Jul-21,COTTON CLOSET LTD,J0084,J0084-TP-XL,XL,1.00,858.69,781.00
1035,07-09-21,Jul-21,COTTON CLOSET LTD,J0084,J0084-TP-XXL,XXL,1.00,858.69,781.00
1036,07-09-21,Jul-21,COTTON CLOSET LTD,J0084,J0084-TP-XXXL,XXXL,1.00,858.69,781.00
1037,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3678,JNE3678-TU-XS,XS,1.00,387.50,353.00
1038,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3678,JNE3678-TU-S,S,1.00,387.50,353.00
1039,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3678,JNE3678-TU-M,M,1.00,387.50,353.00
1040,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3678,JNE3678-TU-L,L,1.00,387.50,353.00
1041,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3678,JNE3678-TU-XL,XL,1.00,387.50,353.00
1042,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3678,JNE3678-TU-XXL,XXL,1.00,387.50,353.00
1043,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3678,JNE3678-TU-XXXL,XXXL,1.00,387.50,353.00
1044,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3684,JNE3684-TU-XS,XS,1.00,387.50,353.00
1045,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3684,JNE3684-TU-S,S,1.00,387.50,353.00
1046,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3684,JNE3684-TU-M,M,1.00,387.50,353.00
1047,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3684,JNE3684-TU-L,L,1.00,387.50,353.00
1048,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3684,JNE3684-TU-XL,XL,1.00,387.50,353.00
1049,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3684,JNE3684-TU-XXL,XXL,1.00,387.50,353.00
1050,07-09-21,Jul-21,COTTON CLOSET LTD,JNE3684,JNE3684-TU-XXXL,XXXL,1.00,387.50,353.00
